ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,health_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,combined_score
ARKQ,119.81,122.64,-2.3,BELOW SMA,15,,,121.38,-1.3,,,,0.223,-30.8,0.0,231.0,clean,56.4,CAUTION,-11.4,2,Sustained Uptrend,-0.89,-3.78,4.14,XLK,equity,Equity,37.0,False,False,22.2
CAT,701.08,730.88,-4.08,BELOW SMA,15,,,717.49,-2.29,,,,0.741,-132.4,0.0,231.0,clean,56.6,CAUTION,-11.2,3,Parabolic,-0.71,-5.56,17.96,XLI,sector,Sector,34.0,False,False,22.2
EWT,70.11,71.9,-2.48,BELOW SMA,15,,,71.69,-2.2,,,,0.23,-56.8,0.0,231.0,clean,56.5,CAUTION,-9.2,2,Sustained Uptrend,-0.42,-1.85,6.69,VXUS,index,Index,28.0,False,False,22.2
IYM,177.72,180.88,-1.75,BELOW SMA,15,,,181.18,-1.91,,,,0.213,-40.6,0.0,231.0,clean,56.4,CAUTION,-6.4,3,Parabolic,-1.03,-2.03,21.7,XLB,sector,Sector,34.0,False,False,22.2
MOD,194.73,212.76,-8.48,BELOW SMA,15,,,208.15,-6.45,,,,0.324,-146.0,0.0,231.0,clean,56.6,CAUTION,-20.1,3,Parabolic,-4.9,-11.39,27.32,XLI,bond,Bond,20.0,False,False,22.2
QCLN,47.48,49.28,-3.66,BELOW SMA,15,,,47.49,-0.03,,,,0.596,-119.1,0.0,231.0,clean,56.6,CAUTION,-9.2,2,Sustained Uptrend,0.87,-6.02,3.65,XLK,sector,Sector,32.0,False,False,22.2
VDC,230.63,237.01,-2.69,BELOW SMA,15,,,235.47,-2.06,,,,0.505,-50.5,0.0,231.0,clean,56.5,CAUTION,-5.6,2,Sustained Uptrend,-0.64,-2.2,8.45,XLP,equity,Equity,2.0,False,False,22.2
AG,25.03,25.34,-1.22,BELOW SMA,15,,,27.61,-9.35,,,,0.165,197.1,0.0,231.0,clean,56.1,CAUTION,-21.9,3,Parabolic,-4.72,5.21,62.53,IAU,miner,Miner,5.0,False,False,22.1
EWZ,36.48,37.94,-3.86,BELOW SMA,15,,,37.31,-2.24,,,,0.388,-70.0,0.0,231.0,clean,56.1,CAUTION,-8.1,2,Sustained Uptrend,0.32,-4.81,11.41,VXUS,index,Index,13.0,False,False,22.1
HUN,12.4,12.63,-1.79,BELOW SMA,15,,,12.25,1.25,,,,0.528,-139.4,0.0,,,56.0,CAUTION,-13.7,3,Parabolic,,,,,sector,Sector,34.0,False,False,22.1
ICOW,41.91,42.78,-2.02,BELOW SMA,15,,,42.64,-1.7,,,,0.276,-46.0,0.0,231.0,clean,56.0,CAUTION,-6.6,2,Sustained Uptrend,0.18,-1.82,7.09,VXUS,index,Index,1.0,False,False,22.1
SEIV,41.66,42.77,-2.59,BELOW SMA,15,,,42.35,-1.63,,,,0.706,-42.4,0.0,231.0,clean,56.0,CAUTION,-5.2,2,Sustained Uptrend,-1.95,-3.83,1.81,SPY,index,Index,3.0,False,False,22.1
SYY,85.3,87.37,-2.37,BELOW SMA,15,,,86.78,-1.7,,,,0.593,-78.8,0.0,231.0,clean,56.3,CAUTION,-7.1,2,Sustained Uptrend,-0.56,-2.65,17.51,XLU,index,Index,10.0,False,False,22.1
TER,291.86,303.13,-3.72,BELOW SMA,15,,,303.2,-3.74,,,,0.251,-101.3,0.0,231.0,clean,56.0,CAUTION,-15.4,3,Parabolic,-4.49,-4.27,45.95,VXUS,equity,Equity,16.0,False,False,22.1
AIRR,110.07,116.63,-5.63,BELOW SMA,15,,,114.49,-3.86,,,,0.618,-98.0,0.0,231.0,clean,55.8,CAUTION,-10.9,2,Sustained Uptrend,-3.0,-7.64,11.32,XLI,index,Index,3.0,False,False,22.0
CNI,105.11,106.43,-1.24,BELOW SMA,15,,,109.01,-3.58,,,,0.008,-7.1,0.0,231.0,clean,55.4,CAUTION,-7.1,2,Sustained Uptrend,-4.16,-0.91,7.57,XLRE,sector,Sector,34.0,False,False,21.9
ITA,232.03,238.26,-2.62,BELOW SMA,15,,,242.28,-4.23,,,,0.093,25.2,0.0,231.0,stalling,55.5,CAUTION,-7.4,2,Sustained Uptrend,-3.34,-0.51,14.51,XLI,equity,Equity,11.0,False,False,21.9
IWC,162.45,167.23,-2.86,BELOW SMA,15,,,166.27,-2.3,,,,0.052,-13.0,0.0,231.0,clean,55.6,CAUTION,-8.1,2,Sustained Uptrend,-1.95,-4.41,-0.12,SPY,equity,Equity,7.0,False,False,21.9
QUAL,197.24,202.39,-2.55,BELOW SMA,15,,,201.38,-2.05,,,,0.246,-21.7,0.0,231.0,stalling,55.5,CAUTION,-4.1,2,Sustained Uptrend,-2.2,-3.13,-0.59,SPY,equity,Equity,30.0,False,False,21.9
VTV,197.76,204.14,-3.13,BELOW SMA,15,,,202.42,-2.3,,,,0.6,-45.8,0.0,231.0,stalling,55.5,CAUTION,-5.0,2,Sustained Uptrend,-2.26,-3.92,4.67,XLI,equity,Equity,19.0,False,False,21.9
PPTY,30.89,31.44,-1.76,BELOW SMA,15,,,31.46,-1.82,,,,0.195,-19.7,0.0,231.0,clean,55.2,CAUTION,-4.1,2,Sustained Uptrend,-2.43,-3.17,4.22,XLRE,sector,Sector,14.0,False,False,21.8
PVAL,46.13,48.01,-3.92,BELOW SMA,15,,,47.27,-2.42,,,,0.68,-58.9,0.0,231.0,clean,55.1,CAUTION,-6.1,2,Sustained Uptrend,-2.47,-5.35,3.41,XLI,index,Index,42.0,False,False,21.8
XLP,84.53,87.31,-3.19,BELOW SMA,15,,,86.62,-2.42,,,,0.562,-57.8,0.0,231.0,clean,55.1,CAUTION,-6.2,2,Sustained Uptrend,-1.03,-3.01,8.39,XLP,equity,Equity,2.0,False,False,21.8
BVN,37.08,38.23,-3.01,BELOW SMA,15,,,39.06,-5.08,,,,0.004,-11.9,0.0,231.0,clean,54.7,CAUTION,-17.0,3,Parabolic,-0.5,-4.96,40.17,IAU,miner,Miner,5.0,False,False,21.7
ORLA,17.23,17.88,-3.64,BELOW SMA,15,,,19.1,-9.8,,,,0.076,93.4,0.0,231.0,clean,54.8,CAUTION,-21.6,3,Parabolic,-6.18,-1.06,39.47,IAU,miner,Miner,5.0,False,False,21.7
REGN,754.01,775.01,-2.71,BELOW SMA,15,,,774.25,-2.61,,,,0.33,-34.7,0.0,231.0,clean,54.8,CAUTION,-8.2,2,Sustained Uptrend,-1.43,-0.12,8.87,XLV,equity,Equity,7.0,False,False,21.7
SDVKY,41.17,41.92,-1.8,BELOW SMA,15,,,41.56,-0.94,,,,0.263,-60.8,0.0,231.0,clean,54.8,CAUTION,-7.3,3,Parabolic,0.8,-3.93,32.37,VXUS,index,Index,1.0,False,False,21.7
SNA,367.03,377.66,-2.81,BELOW SMA,15,,,377.86,-2.87,,,,0.222,-31.6,0.0,231.0,clean,54.7,CAUTION,-5.9,2,Sustained Uptrend,-3.99,-2.75,7.05,XLB,sector,Sector,34.0,False,False,21.7
XLC,115.64,116.85,-1.03,BELOW SMA,15,,,117.62,-1.69,,,,0.408,30.8,0.0,231.0,clean,54.7,CAUTION,-4.0,2,Sustained Uptrend,-2.38,-1.65,-0.64,XLC,equity,Equity,18.0,False,False,21.7
AEM,219.74,220.05,-0.14,BELOW SMA,15,,,230.68,-4.74,,,,0.061,56.7,0.0,231.0,clean,54.5,CAUTION,-13.9,3,Parabolic,-0.79,3.7,32.15,IAU,miner,Miner,5.0,False,False,21.6
IWD,215.58,222.46,-3.09,BELOW SMA,15,,,220.54,-2.25,,,,0.517,-39.7,0.0,231.0,stalling,54.5,CAUTION,-4.8,2,Sustained Uptrend,-2.27,-3.9,3.33,XLI,equity,Equity,19.0,False,False,21.6
UNP,245.09,256.51,-4.45,BELOW SMA,15,,,258.05,-5.02,,,,0.307,-51.6,0.0,231.0,stalling,54.4,CAUTION,-8.6,2,Sustained Uptrend,-5.81,-6.24,5.84,XLI,index,Index,10.0,False,False,21.6
VLUE,144.38,149.51,-3.43,BELOW SMA,15,,,147.24,-1.94,,,,0.714,-62.6,0.0,231.0,clean,54.4,CAUTION,-6.4,2,Sustained Uptrend,-2.2,-4.26,6.56,SPY,index,Index,3.0,False,False,21.6
CGDV,43.9,45.16,-2.79,BELOW SMA,15,,,44.77,-1.94,,,,0.572,-39.8,0.0,231.0,clean,54.2,CAUTION,-4.6,2,Sustained Uptrend,-1.86,-3.64,1.32,SPY,equity,Equity,30.0,False,False,21.5
GDMN,119.04,122.91,-3.15,BELOW SMA,15,,,126.81,-6.13,,,,0.008,20.6,0.0,231.0,clean,54.2,CAUTION,-19.2,3,Parabolic,-1.6,-3.01,35.35,IAU,miner,Miner,5.0,False,False,21.5
SPHB,117.18,121.99,-3.94,BELOW SMA,15,,,120.51,-2.76,,,,0.481,-51.7,0.0,231.0,clean,54.2,CAUTION,-7.4,2,Sustained Uptrend,-3.85,-5.89,-0.84,SPY,equity,Equity,19.0,False,False,21.5
ASC,14.46,14.54,-0.55,BELOW SMA,15,,,15.91,-9.13,,,,0.444,194.6,0.0,,,54.0,CAUTION,-14.5,2,Sustained Uptrend,,,,,index,Index,15.0,False,False,21.4
BK,116.16,119.12,-2.49,BELOW SMA,15,,,117.04,-0.75,,,,0.166,-28.7,0.0,231.0,clean,53.9,CAUTION,-9.8,2,Sustained Uptrend,-0.48,-8.14,0.19,XLF,equity,Equity,19.0,False,False,21.4
EWU,45.95,47.13,-2.5,BELOW SMA,15,,,46.81,-1.84,,,,0.302,-41.8,0.0,231.0,clean,53.7,CAUTION,-6.1,2,Sustained Uptrend,-0.63,-1.69,7.16,VGK,index,Index,1.0,False,False,21.4
GLW,131.1,132.84,-1.31,BELOW SMA,15,,,138.91,-5.62,,,,0.0,6.6,0.0,231.0,clean,54.0,CAUTION,-19.1,3,Parabolic,-2.5,2.34,43.89,VXUS,equity,Equity,16.0,False,False,21.4
NSRGY,101.79,103.02,-1.19,BELOW SMA,15,,,104.05,-2.17,,,,0.002,-3.8,0.0,231.0,clean,53.7,CAUTION,-7.1,2,Sustained Uptrend,-0.88,-0.69,5.33,XLP,index,Index,1.0,False,False,21.4
ORANY,19.75,20.21,-2.27,BELOW SMA,15,,,20.37,-3.04,,,,0.155,-39.8,0.0,231.0,clean,53.8,CAUTION,-8.0,3,Parabolic,-2.71,1.02,23.75,,index,Index,1.0,False,False,21.4
PBW,32.8,33.25,-1.33,BELOW SMA,15,,,32.23,1.79,,,,0.398,-74.2,0.0,231.0,clean,53.7,CAUTION,-10.3,2,Sustained Uptrend,3.81,-4.75,1.0,XLK,sector,Sector,32.0,False,False,21.4
PRAX,302.21,321.77,-6.08,BELOW SMA,15,,,315.87,-4.33,,,,0.372,-103.7,0.0,231.0,clean,53.8,CAUTION,-15.1,3,Parabolic,-2.7,-5.7,17.08,,equity,Equity,7.0,False,False,21.4
SGDM,82.98,84.74,-2.08,BELOW SMA,15,,,87.18,-4.82,,,,0.007,17.4,0.0,231.0,clean,53.7,CAUTION,-14.0,3,Parabolic,-1.11,-1.5,23.7,IAU,miner,Miner,5.0,False,False,21.4
TTMI,91.93,99.37,-7.49,BELOW SMA,15,,,99.5,-7.6,,,,0.005,21.0,0.0,231.0,clean,53.7,CAUTION,-19.0,3,Parabolic,-7.09,-1.96,19.8,XLK,equity,Equity,16.0,False,False,21.4
ITT,186.98,197.26,-5.21,BELOW SMA,15,,,192.25,-2.74,,,,0.611,-121.6,0.0,231.0,clean,53.4,CAUTION,-10.8,2,Sustained Uptrend,-1.95,-6.72,9.67,XLI,index,Index,10.0,False,False,21.3
ST,34.55,35.91,-3.78,BELOW SMA,15,,,34.78,-0.66,,,,0.494,-132.8,0.0,231.0,clean,53.4,CAUTION,-11.6,2,Sustained Uptrend,0.92,-4.81,0.45,XLI,equity,Equity,16.0,False,False,21.3
AMX,23.1,23.59,-2.09,BELOW SMA,15,,,24.45,-5.54,,,,0.0,2.9,0.0,231.0,clean,53.3,CAUTION,-11.7,2,Sustained Uptrend,-5.33,2.76,8.6,VXUS,index,Index,1.0,False,False,21.2
ANTM,482.58,485.47,-0.59,BELOW SMA,15,,,463.66,4.08,,,,0.647,-143.7,0.0,,,53.1,CAUTION,-9.6,2,Sustained Uptrend,,,,,equity,Equity,7.0,False,False,21.2
DGRO,70.84,73.01,-2.98,BELOW SMA,15,,,72.36,-2.1,,,,0.655,-44.0,0.0,231.0,stalling,53.3,CAUTION,-4.6,2,Sustained Uptrend,-1.95,-4.04,2.37,XLI,equity,Equity,2.0,False,False,21.2
EWD,50.69,53.01,-4.38,BELOW SMA,15,,,52.19,-2.87,,,,0.57,-68.4,0.0,231.0,clean,53.2,CAUTION,-7.7,2,Sustained Uptrend,-2.59,-6.42,4.41,VGK,index,Index,1.0,False,False,21.2
NATR,25.04,26.34,-4.91,BELOW SMA,15,,,26.12,-4.11,,,,0.264,-72.2,0.0,231.0,clean,53.2,CAUTION,-11.0,3,Parabolic,-3.08,-1.28,16.43,XLV,equity,Equity,2.0,False,False,21.2
ARVN,12.52,13.01,-3.75,BELOW SMA,15,,,13.42,-6.71,,,,0.508,176.9,0.0,,,52.9,CAUTION,-13.5,2,Sustained Uptrend,,,,,equity,Equity,7.0,False,False,21.1
HUBB,472.17,502.75,-6.08,BELOW SMA,15,,,487.91,-3.23,,,,0.687,-136.8,0.0,231.0,clean,52.7,CAUTION,-11.6,2,Sustained Uptrend,-0.91,-6.15,7.63,XLI,sector,Sector,34.0,False,False,21.1
MPWR,1038.78,1145.49,-9.32,BELOW SMA,15,,,1080.54,-3.86,,,,0.666,-186.5,0.0,231.0,clean,52.7,CAUTION,-17.3,2,Sustained Uptrend,-3.68,-9.04,7.87,XLK,equity,Equity,16.0,False,False,21.1
NESRF,18.84,20.1,-6.27,BELOW SMA,15,,,20.09,-6.22,,,,0.195,-94.6,0.0,231.0,clean,52.7,CAUTION,-18.1,3,Parabolic,-5.65,-8.11,8.88,IAU,equity,Equity,,False,False,21.1
PAVE,50.9,53.9,-5.56,BELOW SMA,15,,,53.1,-4.14,,,,0.645,-92.0,0.0,231.0,clean,53.0,CAUTION,-10.3,2,Sustained Uptrend,-4.01,-7.89,5.93,XLI,sector,Sector,34.0,False,False,21.1
RGA,203.49,213.88,-4.86,BELOW SMA,15,,,209.72,-2.97,,,,0.817,-112.8,0.0,231.0,clean,53.0,CAUTION,-11.2,2,Sustained Uptrend,-2.23,-6.45,5.42,XLF,index,Index,10.0,False,False,21.1
TUR,39.5,40.66,-2.86,BELOW SMA,15,,,39.07,1.09,,,,0.698,-128.4,0.0,231.0,clean,52.7,CAUTION,-7.4,2,Sustained Uptrend,1.98,-3.59,13.96,HYG,index,Index,1.0,False,False,21.1
XLB,49.91,51.84,-3.72,BELOW SMA,15,,,51.1,-2.33,,,,0.699,-92.3,0.0,231.0,clean,53.0,CAUTION,-7.8,2,Sustained Uptrend,-1.82,-5.68,15.01,XLB,sector,Sector,34.0,False,False,21.1
CPER,35.8,36.07,-0.77,BELOW SMA,15,,,35.99,-0.54,,,,0.008,5.2,0.0,231.0,clean,52.4,CAUTION,-11.5,2,Sustained Uptrend,0.6,-1.47,9.63,IAU,commodity,Commodity,45.0,False,False,21.0
KPELY,19.3,19.37,-0.34,BELOW SMA,15,,,19.39,-0.47,,,,0.305,-74.8,0.0,231.0,clean,52.6,CAUTION,-8.6,3,Parabolic,2.01,-1.43,23.17,,equity,Equity,,False,False,21.0
MIELY,69.52,72.11,-3.59,BELOW SMA,15,,,71.14,-2.28,,,,0.477,-113.5,0.0,231.0,clean,52.6,CAUTION,-11.7,3,Parabolic,-1.11,-7.64,18.29,VXUS,index,Index,15.0,False,False,21.0
SAMM,29.75,30.86,-3.61,BELOW SMA,15,,,30.49,-2.41,,,,0.344,-44.9,0.0,231.0,clean,52.4,CAUTION,-6.1,2,Sustained Uptrend,-1.85,-4.49,-1.62,SPY,equity,Equity,,False,False,21.0
AYASF,16.95,17.89,-5.25,BELOW SMA,15,,,18.69,-9.3,,,,0.036,67.0,0.0,231.0,clean,52.2,CAUTION,-22.9,3,Parabolic,-6.77,-5.36,24.54,IAU,miner,Miner,5.0,False,False,20.9
FDX,356.5,370.24,-3.71,BELOW SMA,15,,,371.58,-4.06,,,,0.188,-51.2,0.0,231.0,clean,52.2,CAUTION,-9.3,3,Parabolic,-4.51,-3.11,29.58,XLI,sector,Sector,34.0,False,False,20.9
FIDU,88.9,92.65,-4.05,BELOW SMA,15,,,92.28,-3.66,,,,0.377,-48.1,0.0,231.0,stalling,52.0,CAUTION,-7.2,2,Sustained Uptrend,-3.42,-4.68,8.75,XLI,equity,Equity,11.0,False,False,20.9
GLSI,26.6,26.66,-0.22,BELOW SMA,15,,,26.33,1.04,,,,0.017,32.0,0.0,231.0,clean,52.3,CAUTION,-22.0,3,Parabolic,7.82,-4.97,168.96,SPY,index,Index,3.0,False,False,20.9
IHE,86.75,89.58,-3.17,BELOW SMA,15,,,89.07,-2.6,,,,0.39,-39.7,0.0,231.0,stalling,52.2,CAUTION,-6.0,2,Sustained Uptrend,-1.17,-3.58,5.8,XLV,equity,Equity,7.0,False,False,20.9
NLR,141.23,145.0,-2.6,BELOW SMA,15,,,143.31,-1.45,,,,0.108,-41.0,0.0,231.0,clean,52.3,CAUTION,-14.5,2,Sustained Uptrend,1.28,-2.87,4.78,XLK,miner,Miner,29.0,False,False,20.9
TAN,54.77,56.86,-3.66,BELOW SMA,15,,,54.75,0.04,,,,0.566,-129.9,0.0,231.0,clean,52.2,CAUTION,-10.2,2,Sustained Uptrend,1.27,-6.51,15.39,XLB,sector,Sector,32.0,False,False,20.9
ASML,1353.0,1414.35,-4.34,BELOW SMA,15,,,1378.14,-1.82,,,,0.322,-92.9,0.0,231.0,clean,51.8,CAUTION,-12.6,3,Parabolic,-1.12,-4.29,21.73,QQQ,equity,Equity,16.0,False,False,20.8
DE,588.28,600.71,-2.07,BELOW SMA,15,,,605.35,-2.82,,,,0.122,-53.3,0.0,231.0,clean,51.9,CAUTION,-12.7,3,Parabolic,-0.41,-0.86,27.1,XLI,sector,Sector,34.0,False,False,20.8
EWH,22.95,23.52,-2.44,BELOW SMA,15,,,23.41,-1.99,,,,0.136,-21.6,0.0,231.0,clean,51.8,CAUTION,-5.5,2,Sustained Uptrend,-0.89,-3.06,5.79,VXUS,index,Index,6.0,False,False,20.8
GMOI,35.73,36.97,-3.35,BELOW SMA,15,,,36.57,-2.3,,,,0.595,-64.0,0.0,231.0,clean,51.9,CAUTION,-6.3,2,Sustained Uptrend,-1.33,-4.49,8.4,VGK,index,Index,1.0,False,False,20.8
GTX,17.79,19.27,-7.67,BELOW SMA,15,,,18.88,-5.79,,,,0.665,-170.6,0.0,231.0,clean,51.8,CAUTION,-16.9,2,Sustained Uptrend,-5.72,-8.39,7.69,XLB,index,Index,28.0,False,False,20.8
MRK,114.95,119.12,-3.5,BELOW SMA,15,,,118.36,-2.87,,,,0.396,-59.3,0.0,231.0,clean,51.8,CAUTION,-8.1,3,Parabolic,-0.96,-1.87,18.64,XLV,equity,Equity,7.0,False,False,20.8
PLD,132.49,137.77,-3.83,BELOW SMA,15,,,137.67,-3.76,,,,0.279,-46.5,0.0,231.0,clean,51.9,CAUTION,-8.0,2,Sustained Uptrend,-3.89,-5.69,3.95,XLRE,sector,Sector,14.0,False,False,20.8
RODM,39.01,39.99,-2.45,BELOW SMA,15,,,39.83,-2.08,,,,0.486,-44.0,0.0,231.0,clean,51.8,CAUTION,-5.5,2,Sustained Uptrend,-1.48,-3.02,6.78,VGK,index,Index,1.0,False,False,20.8
VAW,226.05,236.0,-4.22,BELOW SMA,15,,,232.61,-2.82,,,,0.609,-89.6,0.0,231.0,clean,51.8,CAUTION,-7.8,2,Sustained Uptrend,-2.22,-5.99,13.68,XLB,sector,Sector,34.0,False,False,20.8
XBI,122.84,125.61,-2.2,BELOW SMA,15,,,125.54,-2.15,,,,0.016,7.8,0.0,231.0,stalling,51.7,CAUTION,-7.0,2,Sustained Uptrend,-0.86,-1.99,1.36,XLV,equity,Equity,7.0,False,False,20.8
XLI,166.24,173.01,-3.91,BELOW SMA,15,,,172.73,-3.76,,,,0.317,-41.5,0.0,231.0,stalling,51.7,CAUTION,-7.3,2,Sustained Uptrend,-3.38,-4.41,8.47,XLI,equity,Equity,11.0,False,False,20.8
ACWI,141.07,145.54,-3.07,BELOW SMA,15,,,143.79,-1.89,,,,0.535,-45.1,0.0,231.0,clean,51.5,CAUTION,-5.2,2,Sustained Uptrend,-1.57,-4.24,-0.41,SPY,index,Index,1.0,False,False,20.7
AZN,191.54,197.62,-3.07,BELOW SMA,15,,,198.39,-3.45,,,,0.576,-77.4,0.0,231.0,clean,51.5,CAUTION,-9.9,2,Sustained Uptrend,-3.03,-0.81,6.95,XLV,index,Index,1.0,False,False,20.7
CGGE,31.29,32.41,-3.45,BELOW SMA,15,,,31.96,-2.1,,,,0.492,-48.5,0.0,231.0,clean,51.4,CAUTION,-5.8,2,Sustained Uptrend,-1.51,-4.34,-0.06,SPY,index,Index,1.0,False,False,20.7
DXJ,157.06,162.85,-3.55,BELOW SMA,15,,,160.89,-2.38,,,,0.524,-79.6,0.0,231.0,clean,51.6,CAUTION,-7.9,2,Sustained Uptrend,-1.0,-5.7,10.55,VXUS,index,Index,15.0,False,False,20.7
FCX,59.42,63.41,-6.3,BELOW SMA,15,,,63.32,-6.16,,,,0.06,-47.5,0.0,231.0,clean,51.4,CAUTION,-14.8,3,Parabolic,-5.19,-6.07,32.63,IAU,commodity,Commodity,45.0,False,False,20.7
FLGB,35.02,36.01,-2.73,BELOW SMA,15,,,35.72,-1.94,,,,0.313,-43.8,0.0,231.0,clean,51.5,CAUTION,-6.3,2,Sustained Uptrend,-0.72,-2.25,6.69,VGK,index,Index,1.0,False,False,20.7
IBRX,7.92,7.96,-0.46,BELOW SMA,15,,,8.95,-11.52,,,,0.168,293.9,0.0,,,51.6,CAUTION,-36.3,3,Parabolic,,,,,equity,Equity,7.0,False,False,20.7
LUNMF,26.48,27.17,-2.55,BELOW SMA,15,,,27.83,-4.87,,,,0.006,27.5,0.0,231.0,clean,51.5,CAUTION,-20.5,3,Parabolic,-1.47,4.4,43.81,VXUS,commodity,Commodity,45.0,False,False,20.7
THR,47.35,49.06,-3.48,BELOW SMA,15,,,47.15,0.42,,,,0.636,-172.5,0.0,231.0,clean,51.4,CAUTION,-19.1,3,Parabolic,1.39,-5.77,21.94,VXUS,index,Index,3.0,False,False,20.7
VIS,320.5,334.42,-4.16,BELOW SMA,15,,,332.74,-3.68,,,,0.406,-51.3,0.0,231.0,stalling,51.5,CAUTION,-7.3,2,Sustained Uptrend,-3.36,-4.96,8.27,XLI,equity,Equity,11.0,False,False,20.7
CSX,39.54,40.95,-3.45,BELOW SMA,15,,,41.44,-4.58,,,,0.02,-13.8,0.0,231.0,clean,51.2,CAUTION,-8.8,2,Sustained Uptrend,-3.91,-3.33,8.72,XLI,index,Index,10.0,False,False,20.6
LH,269.16,278.45,-3.33,BELOW SMA,15,,,277.01,-2.83,,,,0.316,-52.0,0.0,231.0,clean,51.3,CAUTION,-7.8,2,Sustained Uptrend,-2.45,-5.39,4.3,XLB,equity,Equity,7.0,False,False,20.6
NGD,10.78,11.35,-5.06,BELOW SMA,15,,,11.73,-8.1,,,,0.002,11.7,0.0,,,51.2,CAUTION,-20.9,3,Parabolic,,,,,miner,Miner,5.0,False,False,20.6
SHV,110.19,110.21,-0.02,BELOW SMA,15,,,110.17,0.02,,,,0.233,-1.6,0.0,231.0,clean,51.2,CAUTION,-0.2,1,Basing,0.06,0.0,-0.02,HYG,bond,Bond,4.0,False,False,20.6
URA,51.16,52.95,-3.38,BELOW SMA,15,,,52.05,-1.71,,,,0.117,-50.3,0.0,231.0,clean,51.3,CAUTION,-17.9,2,Sustained Uptrend,2.2,-4.37,6.3,XLK,miner,Miner,29.0,False,False,20.6
XPO,185.54,196.27,-5.47,BELOW SMA,15,,,202.06,-8.18,,,,0.022,-26.0,0.0,231.0,clean,51.3,CAUTION,-15.8,3,Parabolic,-10.02,-7.28,29.98,XLI,index,Index,10.0,False,False,20.6
CHY,11.55,11.8,-2.14,BELOW SMA,15,,,11.73,-1.56,,,,0.498,-48.0,0.0,,,50.8,CAUTION,-4.7,2,Sustained Uptrend,,,,,bond,Bond,4.0,False,False,20.5
CNL,16.82,17.76,-5.32,BELOW SMA,15,,,18.33,-8.26,,,,0.053,78.3,0.0,231.0,clean,50.7,CAUTION,-20.8,3,Parabolic,-3.83,-5.72,49.91,IAU,miner,Miner,5.0,False,False,20.5
COPY,13.53,14.06,-3.8,BELOW SMA,15,,,13.89,-2.62,,,,0.609,-66.5,0.0,,,51.0,CAUTION,-6.7,2,Sustained Uptrend,,,,,index,Index,1.0,False,False,20.5
DFIV,52.31,54.46,-3.94,BELOW SMA,15,,,53.51,-2.24,,,,0.62,-80.8,0.0,231.0,clean,50.7,CAUTION,-7.1,2,Sustained Uptrend,-1.1,-5.42,7.7,VGK,index,Index,1.0,False,False,20.5
GL,139.06,143.7,-3.23,BELOW SMA,15,,,143.29,-2.95,,,,0.222,-22.6,0.0,231.0,clean,50.7,CAUTION,-8.9,2,Sustained Uptrend,-3.01,-2.04,4.49,XLF,equity,Equity,19.0,False,False,20.5
HLT,294.74,309.61,-4.81,BELOW SMA,15,,,302.58,-2.59,,,,0.86,-103.3,0.0,231.0,clean,51.0,CAUTION,-11.7,2,Sustained Uptrend,-4.1,-8.95,9.47,XLB,equity,Equity,37.0,False,False,20.5
MAR,319.62,337.32,-5.25,BELOW SMA,15,,,330.09,-3.17,,,,0.899,-138.4,0.0,231.0,clean,50.9,CAUTION,-13.6,2,Sustained Uptrend,-4.03,-11.06,12.6,XLRE,equity,Equity,37.0,False,False,20.5
NVDA,184.03,184.93,-0.48,BELOW SMA,15,,,182.04,1.09,,,,0.204,-46.2,0.0,231.0,clean,50.9,CAUTION,-6.9,1,Basing,0.38,-2.39,-0.51,XLK,equity,Equity,16.0,False,False,20.5
PKG,220.78,232.0,-4.84,BELOW SMA,15,,,226.49,-2.52,,,,0.832,-127.8,0.0,231.0,clean,50.9,CAUTION,-11.5,2,Sustained Uptrend,-2.4,-8.69,14.16,XLI,sector,Sector,34.0,False,False,20.5
SAGP,34.77,35.97,-3.35,BELOW SMA,15,,,35.89,-3.11,,,,0.263,-29.3,0.0,231.0,stalling,50.7,CAUTION,-5.6,2,Sustained Uptrend,-2.76,-4.21,1.49,XLI,equity,Equity,,False,False,20.5
SDIV,25.02,25.86,-3.26,BELOW SMA,15,,,25.67,-2.54,,,,0.474,-38.3,0.0,231.0,stalling,50.8,CAUTION,-5.4,2,Sustained Uptrend,-2.11,-4.28,4.86,VXUS,bond,Bond,20.0,False,False,20.5
TPR,144.58,149.13,-3.05,BELOW SMA,15,,,150.37,-3.85,,,,0.333,-69.0,0.0,231.0,clean,50.9,CAUTION,-10.7,3,Parabolic,-3.36,-5.61,22.31,XLI,index,Index,10.0,False,False,20.5
CC,18.0,18.08,-0.48,BELOW SMA,15,,,17.47,3.01,,,,0.569,-245.8,0.0,231.0,clean,50.4,CAUTION,-17.6,3,Parabolic,7.43,-6.52,45.12,XLB,sector,Sector,34.0,False,False,20.4
CNA,46.97,47.29,-0.67,BELOW SMA,15,,,48.19,-2.52,,,,0.28,43.3,0.0,231.0,clean,50.4,CAUTION,-7.4,2,Sustained Uptrend,-2.83,-3.75,5.15,XLF,equity,Equity,19.0,False,False,20.4
