ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,health_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,combined_score
RSG,223.04,222.67,0.16,OPTIMAL,95,1.48,0.9,228.53,-2.4,,,,0.38,52.4,0.0,354.0,stalling,67.4,CAUTION,-4.4,2,Sustained Uptrend,-3.97,1.41,3.01,XLE,equity,Equity,53.5
FTNT,83.67,81.6,2.54,OPTIMAL,95,1.48,0.9,81.42,2.77,,,,0.055,-40.2,0.0,354.0,clean,65.5,CAUTION,-5.6,1,Basing,3.17,1.11,-3.73,QQQ,equity,Equity,52.9
WOPEF,21.2,17.82,18.97,FAIR,25,1.67,-0.65,20.27,4.58,,,,0.854,420.1,63.3,167.0,clean,72.9,CAUTION,-3.6,2,Sustained Uptrend,6.0,29.66,27.63,,bond,Bond,52.8
IGF,67.06,67.1,-0.07,BELOW SMA,15,,,68.13,-1.57,,,,0.013,6.0,75.4,58.0,clean,70.1,CAUTION,-3.7,2,Sustained Uptrend,-1.06,2.02,8.15,VXUS,index,Index,52.7
COW,39.87,38.33,4.03,OPTIMAL,95,1.48,0.9,38.86,2.59,,,,0.396,68.0,0.0,,,62.8,CAUTION,-2.4,1,Basing,,,,,commodity,Commodity,52.1
AZO,3748.74,3723.94,0.67,OPTIMAL,95,1.48,0.9,3712.7,0.97,,,,0.013,-8.7,0.0,354.0,clean,61.7,CAUTION,-3.6,1,Basing,3.07,1.83,-1.93,XLV,equity,Equity,51.8
BNAI,37.38,30.55,22.34,CAUTION,40,1.58,0.49,40.16,-6.93,,,,0.747,1316.3,62.7,173.0,clean,53.0,CAUTION,-56.7,3,Parabolic,-12.4,66.5,1310.57,,equity,Equity,51.8
ABEV,3.04,3.01,0.87,OPTIMAL,95,1.48,0.9,3.04,-0.25,,,,0.059,-30.9,0.0,,,60.0,CAUTION,-6.3,3,Parabolic,,,,,index,Index,51.2
DOG,23.71,23.09,2.73,OPTIMAL,95,1.48,0.9,23.4,1.36,,,,0.83,61.9,0.0,354.0,clean,59.9,CAUTION,-2.6,1,Basing,1.39,4.89,-0.02,,equity,Equity,51.2
FSM,11.76,11.55,1.78,OPTIMAL,95,1.48,0.12,12.54,-6.18,,,,0.213,178.7,0.0,,,60.0,CAUTION,-15.1,3,Parabolic,,,,,miner,Miner,51.2
GDX,104.23,104.17,0.05,OPTIMAL,95,1.48,0.12,107.74,-3.26,,,,0.048,41.4,0.0,354.0,clean,60.0,CAUTION,-11.1,3,Parabolic,-1.2,7.02,28.63,IAU,miner,Miner,51.2
MOG.A,160.95,157.87,1.95,OPTIMAL,95,1.48,0.9,159.45,0.94,,,,0.119,30.7,0.0,,,60.0,CAUTION,-5.4,2,Sustained Uptrend,,,,,equity,Equity,51.2
NGD,11.6,11.46,1.27,OPTIMAL,95,1.48,0.12,12.09,-4.05,,,,0.092,84.2,0.0,,,60.0,CAUTION,-14.9,3,Parabolic,,,,,miner,Miner,51.2
ANSS,374.3,353.26,5.96,OPTIMAL,90,1.5,1.11,374.05,0.07,,,,0.91,192.7,0.0,,,64.3,CAUTION,-5.4,2,Sustained Uptrend,,,,,equity,Equity,50.8
DFS,200.05,179.06,11.73,GOOD,75,1.52,1.24,195.68,2.23,,,,0.799,229.7,0.0,,,80.5,HEALTHY,-3.5,1,Basing,,,,,equity,Equity,50.4
CNA,47.8,47.16,1.37,OPTIMAL,95,1.48,0.9,48.34,-1.1,,,,0.589,65.3,0.0,354.0,clean,56.8,CAUTION,-5.8,2,Sustained Uptrend,-3.29,-4.06,8.03,XLF,equity,Equity,50.3
KLAC,1464.44,1463.93,0.03,OPTIMAL,95,1.48,0.9,1471.52,-0.48,,,,0.01,-12.5,0.0,354.0,clean,56.9,CAUTION,-13.5,3,Parabolic,1.6,1.49,20.58,QQQ,equity,Equity,50.3
AVDL,21.64,21.55,0.42,OPTIMAL,95,1.48,0.9,21.62,0.1,,,,0.852,10.4,0.0,,,56.4,CAUTION,-8.2,3,Parabolic,,,,,index,Index,50.2
FUWAY,92.33,70.63,30.73,WARNING,0,1.87,-14.83,89.77,2.85,,,,0.731,520.5,70.7,95.0,clean,85.0,HEALTHY,-2.4,3,Parabolic,2.44,92.43,207.77,IAU,index,Index,50.2
LAND,12.02,11.33,6.05,OPTIMAL,90,1.5,1.11,12.08,-0.47,,,,0.585,150.1,0.0,,,62.5,CAUTION,-7.5,3,Parabolic,,,,,sector,Sector,50.2
VTYX,14.0,13.96,0.26,OPTIMAL,95,1.48,0.9,13.98,0.14,,,,0.693,5.0,0.0,,,56.1,CAUTION,-44.0,3,Parabolic,,,,,equity,Equity,50.1
AGF,9.0,9.0,0.0,OPTIMAL,95,1.48,0.9,9.0,0.0,,,,1.0,-0.0,0.0,,,55.8,CAUTION,0.0,1,Basing,,,,,index,Index,50.0
ERUS,8.06,8.06,0.0,OPTIMAL,95,1.48,0.9,8.06,0.0,,,,0.476,0.0,0.0,,,55.8,CAUTION,0.0,1,Basing,,,,,equity,Equity,50.0
CCI,88.73,87.15,1.82,OPTIMAL,95,1.48,0.9,89.19,-0.52,,,,0.344,61.4,0.0,354.0,clean,55.5,CAUTION,-3.9,1,Basing,-1.7,9.71,-0.62,XLRE,sector,Sector,49.9
OSS,9.46,9.11,3.82,OPTIMAL,95,1.48,0.9,8.7,8.74,,,,0.109,-89.5,0.0,,,55.4,CAUTION,-25.8,3,Parabolic,,,,,commodity,Commodity,49.9
ALMTF,4.71,4.5,4.77,OPTIMAL,95,1.48,0.9,4.27,10.41,ELEVATED,1.51,0.6,0.002,19.8,0.0,,,55.2,CAUTION,-24.9,3,Parabolic,,,,,bond,Bond,49.8
PLYM,21.98,21.91,0.34,OPTIMAL,95,1.48,0.9,21.93,0.21,,,,0.328,4.3,0.0,,,55.0,CAUTION,-3.3,1,Basing,,,,,sector,Sector,49.8
SAMT,39.65,39.64,0.01,OPTIMAL,95,1.48,0.9,39.62,0.06,,,,0.089,8.9,0.0,354.0,clean,55.0,CAUTION,-5.8,2,Sustained Uptrend,0.29,0.62,5.16,XLI,equity,Equity,49.8
NTLA,13.61,13.04,4.37,OPTIMAL,95,1.48,0.9,13.84,-1.69,,,,0.589,220.8,0.0,,,54.7,CAUTION,-20.4,3,Parabolic,,,,,equity,Equity,49.7
SPIR,10.25,9.91,3.39,OPTIMAL,95,1.48,0.9,9.44,8.63,,,,0.001,-7.3,0.0,,,54.7,CAUTION,-25.1,2,Sustained Uptrend,,,,,equity,Equity,49.7
SJM,109.07,109.02,0.05,OPTIMAL,95,1.48,0.9,112.09,-2.69,,,,0.203,48.0,0.0,354.0,clean,54.4,CAUTION,-8.6,2,Sustained Uptrend,-2.92,-0.4,8.95,XLP,equity,Equity,49.6
TAIL,11.68,11.58,0.79,OPTIMAL,95,1.48,0.9,11.68,0.0,,,,0.422,19.2,0.0,,,54.6,CAUTION,-1.8,1,Basing,,,,,bond,Bond,49.6
BIL,91.46,91.28,0.19,OPTIMAL,95,1.48,0.9,91.41,0.06,,,,0.993,3.6,0.0,354.0,clean,54.0,CAUTION,-0.2,1,Basing,0.06,0.02,-0.07,,equity,Equity,49.5
GFL,43.76,43.4,0.84,OPTIMAL,95,1.48,0.9,44.38,-1.4,,,,0.369,62.4,0.0,354.0,clean,54.1,CAUTION,-5.5,1,Basing,-3.44,2.92,-2.15,XLE,bond,Bond,49.5
GOEX,97.3,97.11,0.19,OPTIMAL,95,1.48,0.12,101.03,-3.69,,,,0.076,55.2,0.0,354.0,clean,54.2,CAUTION,-11.7,3,Parabolic,-2.07,8.12,28.65,IAU,miner,Miner,49.5
LGO,1.59,1.51,5.74,OPTIMAL,90,1.5,1.11,1.65,-3.07,,,,0.017,44.9,0.0,,,60.0,CAUTION,-17.4,3,Parabolic,,,,,commodity,Commodity,49.5
SVM,12.36,11.63,6.27,OPTIMAL,90,1.5,0.12,12.7,-2.72,,,,0.356,225.8,0.0,,,60.0,CAUTION,-11.8,3,Parabolic,,,,,miner,Miner,49.5
IBRX,7.99,7.81,2.27,OPTIMAL,95,1.48,0.9,9.24,-13.51,,,,0.376,472.5,0.0,,,53.5,CAUTION,-35.7,3,Parabolic,,,,,equity,Equity,49.3
SPR,39.5,36.66,7.73,OPTIMAL,90,1.5,1.11,36.99,6.8,,,,0.382,95.1,0.0,,,56.7,CAUTION,-4.4,0,Deep Decline,,,,,equity,Equity,48.5
YOU,46.26,37.88,22.11,CAUTION,40,1.58,0.49,47.37,-2.35,,,,0.745,650.2,47.2,317.0,clean,60.0,CAUTION,-8.3,2,Sustained Uptrend,-5.44,37.03,38.09,XLF,equity,Equity,48.5
AUGO,85.61,75.12,13.96,GOOD,75,1.52,1.24,84.61,1.19,,,,0.574,274.6,0.0,,,72.6,CAUTION,-5.1,1,Unknown,,,,,equity,Equity,48.0
ELMTF,0.25,0.25,1.3,OPTIMAL,95,1.48,0.12,0.25,1.75,,,,0.039,-29.4,0.0,,,49.0,WARNING,-18.1,3,Parabolic,,,,,miner,Miner,48.0
AREC,3.45,3.14,9.8,OPTIMAL,90,1.5,1.11,3.2,7.81,,,,0.652,154.2,0.0,,,54.5,CAUTION,-28.1,1,Basing,,,,,commodity,Commodity,47.8
SHY,82.74,82.7,0.05,OPTIMAL,95,1.48,0.9,82.79,-0.06,,,,0.064,0.9,0.0,354.0,clean,48.5,WARNING,-0.6,1,Basing,-0.07,-0.14,-0.04,LQD,bond,Bond,47.8
AIG,78.69,77.89,1.04,OPTIMAL,95,1.48,0.9,79.46,-0.96,,,,0.159,33.6,0.0,354.0,clean,47.7,WARNING,-9.8,1,Basing,-0.46,2.57,2.16,XLE,equity,Equity,47.6
BNO,42.26,34.69,21.84,CAUTION,20,1.58,-1.24,38.63,9.41,,,,0.813,382.4,65.2,144.0,clean,58.8,CAUTION,-16.0,3,Parabolic,9.45,31.98,43.59,XLE,commodity,Commodity,47.5
VGSH,58.66,58.64,0.04,OPTIMAL,95,1.48,0.9,58.7,-0.07,,,,0.1,1.1,0.0,354.0,clean,47.6,WARNING,-0.6,1,Basing,-0.08,-0.15,-0.07,TLT,bond,Bond,47.5
NXT,114.52,114.53,-0.01,BELOW SMA,15,,,106.47,7.56,,,,0.55,-207.4,52.7,277.0,clean,78.7,CAUTION,-13.0,2,Sustained Uptrend,13.21,-5.64,26.42,XLK,sector,Sector,47.3
OMER,11.69,11.59,0.83,OPTIMAL,95,1.48,0.9,11.62,0.6,,,,0.031,16.6,0.0,,,46.8,WARNING,-33.8,3,Parabolic,,,,,equity,Equity,47.3
VRSN,240.45,229.37,4.83,OPTIMAL,95,1.48,0.9,233.53,2.96,,,,0.68,161.1,0.0,354.0,clean,46.4,WARNING,-5.9,1,Basing,2.14,7.26,-3.64,,equity,Equity,47.2
PLTM,21.2,21.01,0.92,OPTIMAL,95,1.48,0.12,21.26,-0.28,,,,0.21,81.7,0.0,354.0,clean,45.8,WARNING,-23.4,3,Parabolic,4.95,4.79,33.92,IAU,miner,Miner,47.0
ONDS,10.41,10.24,1.72,OPTIMAL,95,1.48,0.9,10.25,1.62,,,,0.079,65.5,0.0,,,45.1,WARNING,-31.8,3,Parabolic,,,,,equity,Equity,46.8
PPLT,199.94,198.59,0.68,OPTIMAL,95,1.48,0.12,200.83,-0.45,,,,0.202,79.1,0.0,354.0,clean,45.3,WARNING,-23.6,3,Parabolic,4.74,4.52,33.57,IAU,miner,Miner,46.8
TRVI,11.65,11.34,2.72,OPTIMAL,95,1.48,0.9,12.23,-4.73,,,,0.536,235.7,0.0,,,44.7,WARNING,-19.0,1,Basing,,,,,index,Index,46.7
AVGO,342.74,329.15,4.13,OPTIMAL,95,1.48,0.9,327.53,4.64,,,,0.078,-31.6,0.0,354.0,clean,44.3,WARNING,-17.3,0,Deep Decline,9.21,2.95,-12.17,XLK,equity,Equity,46.5
S,14.09,13.53,4.14,OPTIMAL,95,1.48,0.9,13.6,3.6,,,,0.108,49.2,0.0,,,44.2,WARNING,-10.0,0,Deep Decline,,,,,equity,Equity,46.5
AXTI,46.14,29.19,58.08,DANGER,0,1.44,-17.9,39.91,15.62,EXIT WATCH,1.59,0.49,0.684,804.6,65.6,140.0,clean,76.8,CAUTION,-1.9,3,Parabolic,10.49,91.77,298.45,QQQ,index,Index,46.0
USO,103.14,83.07,24.16,CAUTION,20,1.58,-1.24,92.3,11.75,ELEVATED,1.51,0.6,0.752,390.6,59.8,198.0,clean,60.0,CAUTION,-16.9,2,Sustained Uptrend,14.41,33.97,43.41,XLE,commodity,Commodity,45.9
UUP,27.43,27.06,1.34,OPTIMAL,95,1.48,0.9,27.33,0.35,,,,0.902,35.2,0.0,354.0,clean,41.4,WARNING,-2.8,1,Basing,-0.13,1.54,-2.33,DBA,index,Index,45.7
FIGS,16.11,12.41,29.88,WARNING,25,1.66,2.33,15.49,4.04,,,,0.776,761.9,54.7,261.0,clean,58.9,CAUTION,-7.8,3,Parabolic,-4.93,50.05,40.99,,equity,Equity,45.6
NBTX,38.23,26.87,42.3,DANGER,0,1.44,-17.9,32.87,16.32,EXIT WATCH,1.59,0.49,0.785,582.1,71.0,93.0,clean,68.3,CAUTION,-8.7,3,Parabolic,25.02,83.36,80.76,,index,Index,45.3
RLI,61.27,60.88,0.65,OPTIMAL,95,1.48,0.9,61.86,-0.96,,,,0.041,12.4,0.0,354.0,clean,40.1,WARNING,-8.7,1,Basing,-3.19,-0.73,-1.92,,equity,Equity,45.3
IEF,96.53,96.4,0.13,OPTIMAL,95,1.48,0.9,96.93,-0.41,,,,0.138,6.9,0.0,354.0,clean,40.0,WARNING,-1.6,1,Basing,-0.49,0.48,0.06,TLT,bond,Bond,45.2
TLT,88.45,88.45,0.0,OPTIMAL,95,1.48,0.9,89.32,-0.98,,,,0.108,11.2,0.0,354.0,clean,39.4,WARNING,-2.6,1,Basing,-1.1,1.04,0.32,TLT,bond,Bond,45.1
SMTC,86.82,87.02,-0.23,BELOW SMA,15,,,89.02,-2.47,,,,0.001,-3.5,52.3,280.0,clean,71.5,CAUTION,-10.0,3,Parabolic,-3.72,0.37,9.06,XLK,equity,Equity,45.0
AAOI,122.92,61.87,98.66,EXTREME,0,1.52,2.38,92.39,33.05,EXIT ALERT,1.11,-2.21,0.832,1380.3,64.7,151.0,clean,74.0,CAUTION,-3.4,3,Parabolic,28.93,177.47,362.27,QQQ,equity,Equity,44.8
CME,306.45,306.53,-0.02,BELOW SMA,15,,,317.44,-3.46,,,,0.478,72.4,60.6,189.0,stalling,60.0,CAUTION,-6.9,2,Sustained Uptrend,-5.74,1.38,13.14,,equity,Equity,44.5
JJC,19.56,19.25,1.6,OPTIMAL,95,1.48,0.9,19.16,2.1,,,,0.161,28.0,0.0,,,36.9,WARNING,-8.3,1,Basing,,,,,commodity,Commodity,44.3
NFLX,96.86,85.11,13.8,GOOD,75,1.52,1.24,95.03,1.92,,,,0.7,373.9,0.0,354.0,clean,60.0,CAUTION,-3.3,0,Deep Decline,-0.86,17.83,-3.37,XLC,equity,Equity,44.2
DPZ,405.79,398.0,1.96,OPTIMAL,95,1.48,0.9,405.48,0.08,,,,0.615,102.1,0.0,354.0,clean,36.2,WARNING,-8.3,1,Basing,-0.63,2.76,-2.58,,equity,Equity,44.1
BITQ,20.65,19.93,3.61,OPTIMAL,95,1.48,0.9,20.28,1.83,,,,0.271,75.5,0.0,354.0,clean,35.1,WARNING,-15.9,0,Deep Decline,4.77,7.61,-10.33,XLK,equity,Equity,43.8
KO,78.16,78.23,-0.1,BELOW SMA,15,,,79.02,-1.1,,,,0.003,-3.5,52.2,281.0,clean,67.2,CAUTION,-4.7,2,Sustained Uptrend,-1.49,-1.11,11.65,XLP,equity,Equity,43.7
GL,143.55,143.62,-0.05,BELOW SMA,15,,,144.24,-0.48,,,,0.012,4.4,42.5,340.0,clean,78.1,CAUTION,-6.0,2,Sustained Uptrend,-0.79,-2.02,9.27,XLF,equity,Equity,43.6
AGG,100.22,100.22,-0.0,OPTIMAL,95,1.48,0.9,100.55,-0.33,,,,0.046,2.8,0.0,354.0,clean,34.2,WARNING,-1.2,1,Basing,-0.35,0.09,0.19,LQD,bond,Bond,43.5
HACK,77.87,75.8,2.73,OPTIMAL,95,1.48,0.9,75.67,2.91,,,,0.0,-0.4,0.0,354.0,clean,34.1,WARNING,-9.7,0,Deep Decline,3.48,3.43,-7.61,XLK,equity,Equity,43.5
CRWD,433.69,408.51,6.16,OPTIMAL,90,1.5,1.11,402.33,7.79,,,,0.001,8.3,0.0,354.0,clean,39.6,WARNING,-18.2,0,Deep Decline,10.8,9.66,-15.3,XLK,equity,Equity,43.4
GOVT,23.09,23.09,0.03,OPTIMAL,95,1.48,0.9,23.17,-0.34,,,,0.088,3.9,0.0,354.0,clean,33.2,WARNING,-1.3,1,Basing,-0.41,0.24,0.11,TLT,bond,Bond,43.2
ZETA,18.32,17.34,5.64,OPTIMAL,90,1.5,1.11,18.22,0.55,,,,0.581,249.1,0.0,354.0,clean,38.7,WARNING,-26.4,1,Basing,1.55,8.47,-3.83,QQQ,equity,Equity,43.1
IEI,119.47,119.38,0.07,OPTIMAL,95,1.48,0.9,119.75,-0.23,,,,0.091,3.3,0.0,354.0,clean,32.6,WARNING,-1.1,1,Basing,-0.29,0.13,0.04,TLT,bond,Bond,43.0
EXPE,231.49,228.48,1.32,OPTIMAL,95,1.48,0.9,226.12,2.38,,,,0.048,73.6,0.0,354.0,clean,32.0,WARNING,-23.8,0,Deep Decline,7.6,-2.26,-12.12,XLF,equity,Equity,42.9
VGIT,60.02,59.97,0.09,OPTIMAL,95,1.48,0.9,60.19,-0.28,,,,0.107,4.2,0.0,354.0,clean,31.9,WARNING,-1.2,1,Basing,-0.32,0.21,0.06,TLT,bond,Bond,42.8
PANW,164.47,160.45,2.5,OPTIMAL,95,1.48,0.9,156.57,5.04,,,,0.012,-24.2,0.0,354.0,clean,31.5,WARNING,-17.7,0,Deep Decline,5.37,3.23,-17.29,,equity,Equity,42.7
FM,27.19,27.15,0.15,OPTIMAL,95,1.48,0.9,27.15,0.15,,,,0.004,-0.4,0.0,,,30.7,WARNING,-1.8,1,Basing,,,,,index,Index,42.5
ETSY,53.85,52.82,1.95,OPTIMAL,95,1.48,0.9,55.02,-2.13,,,,0.38,209.1,0.0,354.0,clean,29.3,WARNING,-16.5,1,Basing,-1.12,-6.87,1.11,,equity,Equity,42.0
PGR,207.78,206.95,0.4,OPTIMAL,95,1.48,0.9,210.38,-1.24,,,,0.404,49.7,0.0,354.0,clean,28.6,WARNING,-12.5,1,Basing,-2.61,2.71,-6.78,,equity,Equity,41.8
ARKK,73.27,72.56,0.98,OPTIMAL,95,1.48,0.9,73.64,-0.51,,,,0.432,62.9,0.0,354.0,clean,27.7,WARNING,-12.8,0,Deep Decline,1.38,4.06,-10.55,XLK,equity,Equity,41.6
LITM,3.17,3.04,3.98,OPTIMAL,95,1.48,0.12,2.99,5.73,,,,0.081,-44.0,0.0,,,27.7,WARNING,-23.0,1,Basing,,,,,miner,Miner,41.6
NDAQ,87.82,86.51,1.51,OPTIMAL,95,1.48,0.9,87.74,0.09,,,,0.569,134.8,0.0,354.0,clean,27.0,WARNING,-13.7,1,Basing,0.46,3.52,-2.66,XLF,equity,Equity,41.4
ADBE,273.83,270.06,1.4,OPTIMAL,95,1.48,0.9,270.59,1.2,,,,0.336,84.2,0.0,354.0,clean,26.8,WARNING,-24.5,0,Deep Decline,1.05,2.03,-20.92,XLF,equity,Equity,41.3
CLOU,19.7,19.48,1.11,OPTIMAL,95,1.48,0.9,19.33,1.88,,,,0.049,21.6,0.0,354.0,clean,26.7,WARNING,-15.9,0,Deep Decline,2.74,2.1,-14.56,XLK,equity,Equity,41.3
HUBS,267.96,255.26,4.98,OPTIMAL,95,1.48,0.9,273.91,-2.17,,,,0.695,331.1,0.0,354.0,clean,26.4,WARNING,-34.1,0,Deep Decline,-2.69,15.21,-29.46,,equity,Equity,41.2
ATGE,102.05,101.58,0.46,OPTIMAL,95,1.48,0.9,99.82,2.23,,,,0.01,13.2,0.0,354.0,clean,25.9,WARNING,-18.1,1,Basing,4.13,1.59,8.16,,index,Index,41.0
XPEV,19.0,17.6,7.94,OPTIMAL,90,1.5,1.11,17.36,9.4,,,,0.047,-39.2,0.0,354.0,overextended,31.1,WARNING,-13.6,0,Deep Decline,19.69,7.2,-5.02,,index,Index,40.8
RBRK,55.87,53.97,3.51,OPTIMAL,95,1.48,0.9,54.7,2.14,,,,0.058,43.5,0.0,354.0,clean,24.7,WARNING,-39.8,0,Deep Decline,3.71,9.4,-35.24,XLK,equity,Equity,40.7
SHOP,129.57,123.3,5.09,OPTIMAL,90,1.5,1.11,126.59,2.35,,,,0.44,147.9,0.0,354.0,clean,30.8,WARNING,-25.1,0,Deep Decline,6.32,15.64,-19.56,XLC,equity,Equity,40.7
MSTR,139.21,133.76,4.07,OPTIMAL,95,1.48,0.9,136.68,1.85,,,,0.27,98.4,0.0,354.0,clean,24.6,WARNING,-29.8,0,Deep Decline,4.92,3.17,-22.22,XLK,equity,Equity,40.6
NOW,116.28,110.22,5.49,OPTIMAL,90,1.5,1.11,114.09,1.91,,,,0.628,197.0,0.0,354.0,clean,29.9,WARNING,-33.6,0,Deep Decline,2.73,15.42,-31.95,,equity,Equity,40.5
PLTR,151.06,141.85,6.49,OPTIMAL,90,1.5,1.11,147.02,2.75,,,,0.507,187.4,0.0,354.0,clean,29.6,WARNING,-24.0,0,Deep Decline,2.61,11.16,-16.89,QQQ,equity,Equity,40.4
ADSK,255.34,242.16,5.44,OPTIMAL,90,1.5,1.11,250.36,1.99,,,,0.437,165.1,0.0,354.0,clean,28.9,WARNING,-17.4,0,Deep Decline,0.77,6.21,-16.76,QQQ,equity,Equity,40.2
DDOG,122.41,119.65,2.3,OPTIMAL,95,1.48,0.9,117.9,3.82,,,,0.014,-32.2,0.0,354.0,clean,22.8,WARNING,-21.6,0,Deep Decline,9.52,9.6,-19.15,XLK,equity,Equity,40.1
INTU,454.33,429.12,5.88,OPTIMAL,90,1.5,1.11,435.32,4.37,,,,0.301,193.5,0.0,354.0,clean,28.4,WARNING,-33.3,0,Deep Decline,4.84,2.38,-32.55,XLY,equity,Equity,40.0
PYPL,45.14,44.76,0.83,OPTIMAL,95,1.48,0.9,46.37,-2.66,,,,0.725,227.0,0.0,354.0,clean,22.4,WARNING,-28.1,0,Deep Decline,-2.68,11.67,-27.52,XLC,equity,Equity,40.0
NMG,2.29,2.28,0.32,OPTIMAL,95,1.48,0.12,2.26,1.08,,,,0.001,-3.4,0.0,,,22.0,WARNING,-30.6,0,Deep Decline,,,,,miner,Miner,39.9
MARA,8.68,8.41,3.19,OPTIMAL,95,1.48,0.9,8.75,-0.78,,,,0.556,222.0,0.0,,,21.8,WARNING,-32.6,0,Deep Decline,,,,,equity,Equity,39.8
FIG,28.78,26.18,9.95,OPTIMAL,90,1.5,1.11,29.92,-3.81,,,,0.784,450.4,0.0,,,27.2,WARNING,-28.6,1,Unknown,,,,,equity,Equity,39.7
ARKF,41.33,39.94,3.47,OPTIMAL,95,1.48,0.9,40.37,2.36,,,,0.348,91.6,0.0,354.0,clean,20.8,WARNING,-19.4,0,Deep Decline,4.04,6.51,-17.33,XLK,equity,Equity,39.5
PDD,105.9,103.26,2.56,OPTIMAL,95,1.48,0.9,103.2,2.62,,,,0.013,-10.1,0.0,354.0,clean,20.8,WARNING,-15.5,0,Deep Decline,5.15,0.64,-9.96,SPY,index,Index,39.5
ARKW,130.08,127.55,1.98,OPTIMAL,95,1.48,0.9,128.2,1.47,,,,0.273,56.2,0.0,354.0,clean,19.5,BREAKDOWN,-19.4,0,Deep Decline,3.36,4.92,-16.52,XLK,equity,Equity,39.1
FUTU,154.17,152.29,1.23,OPTIMAL,95,1.48,0.9,147.98,4.18,,,,0.299,-69.0,0.0,354.0,clean,19.4,BREAKDOWN,-18.6,0,Deep Decline,6.54,1.77,-10.0,XLK,index,Index,39.1
JD,27.96,27.45,1.86,OPTIMAL,95,1.48,0.9,26.64,4.97,,,,0.315,-71.3,0.0,354.0,overextended,19.6,BREAKDOWN,-9.7,0,Deep Decline,9.06,-0.38,-6.48,VXUS,index,Index,39.1
ASCUF,5.53,4.86,13.89,GOOD,60,1.52,-0.9,5.57,-0.77,,,,0.739,417.2,0.0,,,60.0,CAUTION,-17.5,3,Parabolic,,,,,commodity,Commodity,39.0
NIO,5.62,4.89,14.81,GOOD,55,1.52,-5.49,4.94,13.82,ELEVATED,1.51,0.6,0.001,-4.6,0.0,,,65.6,CAUTION,-3.0,0,Deep Decline,,,,,index,Index,38.9
DAPP,16.46,16.36,0.62,OPTIMAL,95,1.48,0.9,16.32,0.85,,,,0.056,31.1,0.0,354.0,clean,18.0,BREAKDOWN,-22.2,0,Deep Decline,4.18,3.2,-13.37,XLK,equity,Equity,38.6
SKM,29.98,29.99,-0.05,BELOW SMA,15,,,30.16,-0.61,,,,0.041,-34.8,43.8,337.0,clean,59.3,CAUTION,-11.1,3,Parabolic,2.39,5.49,46.46,,index,Index,38.4
DE,595.96,596.28,-0.05,BELOW SMA,15,,,611.28,-2.51,,,,0.0,1.9,43.6,338.0,clean,58.4,CAUTION,-11.6,3,Parabolic,-3.76,2.2,25.44,XLI,sector,Sector,38.0
FDIG,36.82,36.67,0.42,OPTIMAL,95,1.48,0.9,36.31,1.4,,,,0.0,-2.0,0.0,354.0,clean,14.8,BREAKDOWN,-20.3,0,Deep Decline,4.54,1.91,-16.24,XLK,equity,Equity,37.7
VIXY,31.01,27.86,11.32,GOOD,75,1.52,1.24,29.45,5.31,,,,0.591,214.2,0.0,354.0,clean,38.0,WARNING,-14.3,0,Deep Decline,5.01,16.1,4.1,,equity,Equity,37.6
VXX,32.06,28.79,11.35,GOOD,75,1.52,1.24,30.46,5.26,,,,0.597,217.4,0.0,354.0,clean,37.8,WARNING,-14.3,0,Deep Decline,5.18,16.08,4.36,,equity,Equity,37.6
APP,477.0,444.57,7.29,OPTIMAL,90,1.5,1.11,466.09,2.34,,,,0.298,225.9,0.0,354.0,clean,18.9,BREAKDOWN,-35.4,0,Deep Decline,8.68,17.28,-31.06,XLK,equity,Equity,37.2
AXON,531.05,484.51,9.61,OPTIMAL,90,1.5,1.11,556.83,-4.63,,,,0.737,450.1,0.0,354.0,clean,16.0,BREAKDOWN,-18.3,0,Deep Decline,-8.3,28.21,-3.61,XLK,equity,Equity,36.3
PLSE,19.24,19.28,-0.22,BELOW SMA,15,,,18.63,3.29,,,,0.777,-464.2,27.2,353.0,clean,60.0,CAUTION,-26.8,3,Parabolic,7.19,-7.28,44.99,XLK,equity,Equity,32.8
COIN,196.69,177.43,10.85,GOOD,75,1.52,1.24,191.68,2.62,,,,0.739,358.6,0.0,354.0,clean,20.3,WARNING,-30.9,0,Deep Decline,7.86,19.12,-27.08,XLK,equity,Equity,32.3
UAMY,10.94,8.57,27.54,WARNING,25,1.66,2.33,9.63,13.57,ELEVATED,1.51,0.6,0.658,408.8,0.0,,,76.9,CAUTION,-8.7,3,Parabolic,,,,,equity,Equity,31.8
UVXY,45.86,39.64,15.69,FAIR,55,1.67,1.01,42.86,6.99,,,,0.572,305.9,0.0,354.0,clean,38.1,WARNING,-20.9,0,Deep Decline,6.6,22.95,2.46,,equity,Equity,30.7
LYSCF,13.41,11.6,15.58,FAIR,25,1.67,-10.6,12.91,3.88,,,,0.702,294.2,0.0,,,68.2,CAUTION,-6.3,3,Parabolic,,,,,index,Index,29.2
